No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah
229, 0103218,SMA CITRA KASIH,20112438,S,19,83.72,81.57,74.77,84.91,79.87,69.52,-,01,03,218
230, 0103219,SMA PELITA KASIH,20110265,S,10,87.44,76.45,66.37,78.74,71,70.36,-,01,03,219
231, 0103220,SMA SINAR DHARMA,20112435,S,14,81.99,69.5,70.36,80.02,62.32,68.54,-,01,03,220
232, 0103221,SMA SAINT JOHNS SCHOOL,20177837,S,6,81.35,82.22,44.85,52.92,52.08,46,-,01,03,221
233, 0103222,SMA KATOLIK LIA STEPHANIE,69816348,S,6,78.4,72.12,57.38,59.7,57.08,57.78,-,01,03,222
234, 0103224,MA NEGERI 1 KJ PULAU KELAPA,60725010,N,21,55.37,58.04,31.76,29.61,40.95,45,-,01,03,224
235, 0103225,SMA NARADA,69757184,S,3,84.43,79,67.13,61.9,72.5,84.13,-,01,03,225
236, 0103226,SMA DJUWITA,69762654,S,4,80.68,77.05,49.88,58.08,56.88,52.85,-,01,03,226
237, 0103227,SMA BINA KUSUMA MULIA,69759048,S,13,75.16,66.95,46.7,51.22,47.5,53.58,-,01,03,227
238, 0103228,SMA SPRINGFIELD,69774557,S,3,83.77,83,37.5,56.4,68.33,48.83,-,01,03,228
239, 0103234,SMA KAIROS GRACIA,NP683661,S,15,86.63,85.95,61.72,72.67,79.5,75.73,-,01,03,234
240, 0104001,SMA NEGERI 29,20102217,N,142,80.99,75.56,62.37,82.56,74.24,71.2,-,01,04,001
241, 0104002,SMA NEGERI 32,20102215,N,144,77.59,75.92,73.88,85.83,74.69,69.99,-,01,04,002
242, 0104003,SMA NEGERI 47,20102193,N,159,85.71,80.32,79.37,86.4,85.28,81.38,-,01,04,003
243, 0104004,SMA NEGERI 74,20102569,N,119,78.77,69.45,54.49,77.18,68.87,63.36,-,01,04,004
244, 0104005,SMA NEGERI 108,20102230,N,79,80.13,65.53,70.69,83.16,74.53,60.03,-,01,04,005
245, 0104008,SMA HANG TUAH I,20107300,S,56,77.15,70.99,62.45,82.98,70.18,67.62,-,01,04,008
246, 0104010,SMA ISLAM HARAPAN IBU,20107303,S,30,75.73,76.16,45.08,70.25,53.5,55.23,-,01,04,010
247, 0104012,SMA MUHAMMADIYAH 18,20107315,S,76,64.54,67.46,48.58,82.58,51.22,50.57,-,01,04,012
248, 0104013,SMAK TIRTAMARTA BPK PENABUR,20102231,S,66,80.88,80.49,52.37,63.1,58.64,64.14,-,01,04,013
249, 0104015,SMA NEGERI 63,20102572,N,79,83.33,75.8,62.14,79.71,78.29,73.89,-,01,04,015
250, 0104016,SMA NEGERI 86,20102565,N,79,82.81,76.72,63.46,82.37,76.39,70.01,-,01,04,016
251, 0104017,SMA NEGERI 87,20102564,N,118,81.9,72.86,63.97,83.95,74.98,67.75,-,01,04,017
252, 0104018,SMA NEGERI 90,20102563,N,160,84.44,75.99,66.69,79.87,79.17,74.11,-,01,04,018
253, 0104020,SMA KARTIKA X -1,20107308,S,38,79.74,78.91,73.49,82.77,72.43,68.07,-,01,04,020
254, 0104022,SMA NEGERI 34,20102214,N,160,86.75,82.81,78.15,88.54,85.09,83.97,-,01,04,022
255, 0104023,SMA NEGERI 66,20102571,N,116,83.39,77.58,69.46,81.81,72.89,71.54,-,01,04,023
256, 0104024,SMA ISLAM AL-IZHAR PONDOK LABU,20107277,S,103,83.09,82.59,70.68,77.25,77.48,75.34,-,01,04,024
257, 0104025,SMA BAKTI IDHATA,20107280,S,66,77.74,63.65,35.82,67.28,62.23,59.32,-,01,04,025
258, 0104026,SMA CENDRAWASIH,20107288,S,55,76.29,74.91,66.82,71.6,67.77,59.39,-,01,04,026
259, 0104027,SMA CHARITAS,20107289,S,35,82.89,75.98,65.03,69.57,66.21,61.74,-,01,04,027
260, 0104028,SMA DARUL MAARIF,20107291,S,23,67.83,68.94,43.98,72.92,57.72,43.73,-,01,04,028
261, 0104029,SMA KELUARGA WIDURI,20107310,S,29,76.79,72.36,48.89,78.64,66.55,59.56,-,01,04,029
262, 0104031,SMA PGRI 3,20107326,S,15,75.16,65.98,45.61,83.25,60,63.28,-,01,04,031
263, 0104032,SMA SERUNI DON BOSCO,20107330,S,19,79.17,77.12,55.35,75.66,54.74,67.04,-,01,04,032
264, 0104034,SMA NEGERI  6,20102574,N,196,82.22,78.63,59.31,78.86,75.65,73.72,-,01,04,034
265, 0104035,SMA NEGERI 46,20102210,N,153,79.67,76.66,65.16,78.46,68.74,63.57,-,01,04,035
266, 0104036,SMA NEGERI 70,20102570,N,261,84.89,84.28,79.95,82.11,81.93,74.12,-,01,04,036
267, 0104037,SMA NEGERI 82,20102566,N,108,79.77,77.13,69.65,80.44,67.36,65.15,-,01,04,037
268, 0104040,SMA DHARMA KARYA,20107295,S,34,75.08,58.46,39.12,58.83,49.56,53.27,-,01,04,040
269, 0104042,SMA GITA KIRTTI 3,20107298,S,11,67.95,49.56,35.48,71.09,36.36,47.49,-,01,04,042
270, 0104043,SMA ISLAM AL KHOLIDIN,20107307,S,13,74.39,45.12,33.95,30.26,32.5,40.62,-,01,04,043
271, 0104044,SMA ISLAM AL-AZHAR 1,20107304,S,69,87.1,84.62,86.06,91.15,84.06,83.69,-,01,04,044
272, 0104045,SMA MUHAMMADIYAH 3,20107314,S,27,79.2,74.42,65.65,69.32,62.41,64.18,-,01,04,045
273, 0104046,SMA PANGUDI LUHUR,20107322,S,41,79.83,76.04,55.39,73.01,60.24,69.89,-,01,04,046
274, 0104047,SMA PSKD IV,20107327,S,20,78.24,70.63,44.1,64.77,60.63,58.02,-,01,04,047
275, 0104049,SMA TARAKANITA 1,20107334,S,40,85.03,81.11,70.37,77.55,76.06,76.7,-,01,04,049
276, 0104050,SMA TRIGUNA,20107336,S,10,73.81,66.42,34.3,73.96,53.25,56.1,-,01,04,050
277, 0104052,SMA NEGERI 3,20102216,N,201,81.38,80.61,76.86,85.01,76.94,74.16,-,01,04,052
278, 0104053,SMA NEGERI 8,20102568,N,313,87.23,85.38,85.35,89.94,86.43,84.37,-,01,04,053
279, 0104054,SMA NEGERI 26,20102218,N,120,86.33,82.7,78.44,86.44,81.75,80.59,-,01,04,054
280, 0104055,SMA NEGERI 37,20102213,N,116,81.76,73.74,64.98,78.46,72.2,71.52,-,01,04,055
281, 0104056,SMA NEGERI 43,20102211,N,111,77.92,74.49,67.1,79.54,66.76,65.97,-,01,04,056
282, 0104057,SMA NEGERI 79,20107320,N,77,75.79,74.51,65.16,77.1,67.82,65.09,-,01,04,057
283, 0104058,SMA 17 AGUSTUS 1945,20107274,S,21,77.24,61.62,28.92,38.85,42.26,38.48,-,01,04,058
284, 0104060,SMA ASISI,20107278,S,21,82.27,75.28,50.7,71.63,61.9,68.19,-,01,04,060
285, 0104061,SMA DEWI SARTIKA,20107294,S,18,69.81,70.06,48.36,75.77,67.36,61.21,-,01,04,061
286, 0104064,SMA MUHAMMADIYAH 5,20107313,S,18,76.73,61.93,42.97,39.36,43.19,49.95,-,01,04,064
287, 0104072,SMA YASPORBI,20107340,S,21,74.81,75.65,74.93,81.05,64.64,64.26,-,01,04,072
288, 0104073,SMA YMIK I,20107341,S,4,56.43,49.53,42.3,63.08,72.5,38.43,-,01,04,073
289, 0104074,SMA YMIK II,20107342,S,10,71.58,59.93,35.45,49.35,44.25,42.86,-,01,04,074
290, 0104075,SMA NEGERI 60,20102573,N,101,81.12,79.84,72.9,84.26,78.27,71.27,-,01,04,075
291, 0104076,SMA 28 OKTOBER 1928,20102584,S,9,67.96,55.71,48.7,49.92,47.5,48.03,-,01,04,076
292, 0104077,SMA NEGERI 28,20107319,N,164,87.02,84.35,80.45,91.29,86.05,81.31,-,01,04,077
293, 0104078,SMA NEGERI 38,20102212,N,160,84.8,77.39,71.22,83.94,71.45,77.67,-,01,04,078
294, 0104079,SMA NEGERI 49,20102592,N,118,84.25,79.36,76.1,87.47,76.23,75.87,-,01,04,079
295, 0104080,SMA NEGERI 55,20102575,N,119,81.13,78.84,68.79,87.23,75.69,69.18,-,01,04,080
296, 0104081,SMA NEGERI 97,20102562,N,120,82.8,76.57,62.45,78.62,75.6,69.85,-,01,04,081
297, 0104082,SMA NEGERI 109,20102219,N,120,84.35,73.95,65.24,77.37,71.77,73.79,-,01,04,082
298, 0104083,SMA NEGERI RAGUNAN,20102576,N,42,75.45,71.64,74.73,85.77,65.77,63.13,-,01,04,083
299, 0104084,SMA BOROBUDUR,20107285,S,14,72.66,71.28,60.29,73.49,48.21,51.29,-,01,04,084
300, 0104085,SMA BUNDA KANDUNG,20107287,S,16,68.23,51.1,42.51,56.09,63.59,58.41,-,01,04,085
301, 0104087,SMA FATAHILLAH,20107297,S,15,76.03,63.64,42.59,67.24,57.33,43.39,-,01,04,087
302, 0104088,SMA GONZAGA,20107299,S,120,83.18,80.11,65.72,79.65,76.52,73.23,-,01,04,088
303, 0104089,SMA ISLAM AL-AZHAR 2,20107305,S,50,81.57,77.72,61.45,77.65,71.8,67.46,-,01,04,089
304, 0104090,SMA KEMALA BHAYANGKARI 1,20107311,S,73,75.22,75.63,61.6,80.71,68.01,66.99,-,01,04,090
305, 0104091,SMA KARTIKA VIII-1,20107309,S,16,74.82,64.29,63.44,74.72,62.5,57.1,-,01,04,091
306, 0104092,SMA KHARISMAWITA,20107312,S,7,78.27,57.87,48.17,27.41,50,58.83,-,01,04,092
307, 0104094,SMA PERGURUAN CIKINI,20107325,S,19,78.7,80.23,72.05,80.77,66.45,58.39,-,01,04,094
308, 0104095,SMA PERGURUAN RAKYAT 1,20109524,S,18,77.01,50.41,39.77,59.37,45.14,53.07,-,01,04,095
309, 0104097,SMA SULUH,20107331,S,76,82.37,68.78,57.62,65.36,61.58,65.41,-,01,04,097
310, 0104098,SMA SUMBANGSIH,20107332,S,41,81.18,77.13,71.27,81.75,67.2,67.41,-,01,04,098
311, 0104100,SMA YAPERJASA,20107338,S,13,70.8,58.89,29.21,80.65,46.15,53.02,-,01,04,100
312, 0104102,SMA ISLAM AL-AZHAR 3,20107306,S,58,83.11,76.65,71.42,78.38,75.17,75.56,-,01,04,102
313, 0104103,SMA BAKTI MULYA 400,20107281,S,34,76.76,76.18,49.68,75.18,66.47,60.61,-,01,04,103
314, 0104104,SMA LABSCHOOL KEBAYORAN,20107313,S,120,86.66,84.18,83.31,91.01,86.21,86.3,-,01,04,104
315, 0104105,SMA ISLAM AL-AZHAR SYIFA BUDI,20107276,S,17,79.42,72.84,31.76,45.92,43.97,50.68,-,01,04,105
316, 0104106,SMA CITA BUANA,20107290,S,10,80.41,80.79,44.69,43.05,50,56.6,-,01,04,106
317, 0104109,SMA AVICENNA JAGAKARSA,20107302,S,20,82.04,77.27,63.25,79.38,66.88,67.4,-,01,04,109
318, 0104112,SMA DARUNNAJAH,20107292,S,115,79.44,63.79,62.29,71.98,63.67,58.54,-,01,04,112
319, 0104115,SMA INTERNATIONAL ISLAM HIGH SCHOOL,20109516,S,17,77.55,73.42,35.38,79.41,57.94,63.64,-,01,04,115
320, 0104116,SMA HIGH SCOPE INDONESIA,20109513,S,26,61.72,71.77,56.22,88.1,53.56,52.93,-,01,04,116
321, 0104117,SMA LENTERA INDONESIA,20177916,S,2,78.5,82.7,48.75,46.45,68.75,55,-,01,04,117
322, 0104136,MA NEGERI 4 JAKARTA,20177932,N,167,82.78,76.28,71.21,81.53,75,74.01,-,01,04,136
323, 0104139,MA ANNAJAH,20177936,S,26,75.92,71.16,61.79,79.1,68.94,61.34,-,01,04,139
324, 0104140,MA MANARATUL ISLAM,20177943,S,35,61.43,67.56,42.53,75.52,59.93,57.59,-,01,04,140
325, 0104142,MA NEGERI 7 JAKARTA,20177927,N,60,81.13,64.76,48.05,61.23,59.75,58.69,-,01,04,142
326, 0104143,MA SAADATUDDARAIN,20177949,S,22,71.78,75.2,80.16,82.56,53.18,64.18,-,01,04,143
327, 0104150,MA NURUSSAADAH,20177947,S,10,56.85,71.44,46.57,78.09,50.25,59.79,-,01,04,150
328, 0104156,MA NEGERI 11 JAKARTA,20177926,N,71,74.62,66.5,59.22,81.32,65.95,64.95,-,01,04,156
329, 0104157,MA AL-KHAIRIYAH,20177933,S,41,72.26,64.49,65.01,71.68,48.9,61.01,-,01,04,157
330, 0104158,MA AS-SYAFIIYAH 01,20177937,S,12,71.54,65.29,65.3,68.48,37.08,63.63,-,01,04,158
331, 0104204,MA NEGERI 13 JAKARTA,20177928,N,105,82.59,70.57,60.01,73.53,66.43,69.84,-,01,04,204
332, 0104208,MA.PEMBANGUNAN UIN,20177948,S,65,77.3,80.49,75.4,84.8,72.85,66.54,-,01,04,208
333, 0104211,MA NEGERI 19 JAKARTA,20177935,N,27,83.37,65.89,69.32,77.67,76.57,73.39,-,01,04,211
334, 0104212,MA CITRA CENDEKIA,20177939,S,10,83.14,68.95,63.73,69.93,66.75,70.32,-,01,04,212
335, 0105001,SMA NEGERI  39,20103296,N,239,85.85,80.45,81.57,88.36,83.69,80.39,-,01,05,001
336, 0105002,SMA NEGERI  58,20103309,N,160,82.23,78.66,68.37,87.24,75.95,74.3,-,01,05,002
337, 0105003,SMA NEGERI  88,20103300,N,80,79.3,75.25,60.71,80.53,71.47,65.46,-,01,05,003
338, 0105004,SMA NEGERI  98,20103257,N,199,81.32,78.14,77.46,87.55,76.87,72.55,-,01,05,004
339, 0105005,SMA NEGERI  99,20103256,N,197,84.34,80.14,70.79,89.96,74.23,80.44,-,01,05,005
340, 0105006,SMA NEGERI 104,20103291,N,150,79.44,80.91,76.86,86.83,74.73,71.26,-,01,05,006
341, 0105007,SMA NEGERI 105,20103290,N,120,81.73,69.92,57.8,79.65,66.46,68.4,-,01,05,007
342, 0105008,SMA NEGERI 106,20103289,N,119,80.68,70.06,61.51,76.66,64.22,70.09,-,01,05,008
343, 0105009,SMA ISLAM AL MARUF,20109491,S,22,76.45,69.66,55.2,78.52,60,63.61,-,01,05,009
344, 0105010,SMA BINA DHARMA,20103403,S,64,73.96,72.73,51.54,84.95,57.58,67.59,-,01,05,010
345, 0105011,SMA BUDHI WARMAN II,20103214,S,100,74.24,72.57,55.55,80.08,57,66.79,-,01,05,011
346, 0105014,SMA IGNATIUS SLAMET RIYADI,20103238,S,30,76.11,66.04,49.77,77.75,58.08,56.11,-,01,05,014
347, 0105016,SMA MALAHAYATI,20103231,S,22,76.44,59.27,42.29,77.6,48.52,63.4,-,01,05,016
348, 0105018,SMA ISLAM PB SOEDIRMAN,20103230,S,116,75.16,72.59,52.3,75.36,68.73,64.26,-,01,05,018
349, 0105020,SMA PKP DKI JAKARTA,20103183,S,51,76.93,72.13,46.34,80.92,55.54,60.09,-,01,05,020
350, 0105021,SMA TELADAN  I,20103192,S,18,63.78,44.42,36.29,59.96,44.86,41.7,-,01,05,021
351, 0105023,SMA WIDYA MANGGALA,20103186,S,26,57.92,70.83,68.78,89.13,61.83,68.61,-,01,05,023
352, 0105024,SMA WIJAYA KUSUMA,20103185,S,32,73.36,59.13,39.42,70.92,44.61,57.3,-,01,05,024
353, 0105025,SMA NEGERI 14,20103284,N,160,83.96,77.57,73.08,82.06,77.84,75.38,-,01,05,025
354, 0105026,SMA NEGERI 51,20103312,N,155,81.02,74.83,60.75,79.65,66.24,67.85,-,01,05,026
355, 0105027,SMA NEGERI 62,20103306,N,120,84.91,75.81,71.39,84.88,81.54,77.61,-,01,05,027
356, 0105028,SMA NEGERI 93,20103258,N,160,79,72.25,58.83,81.95,71.06,67.67,-,01,05,028
357, 0105029,SMA ADI LUHUR,20103429,S,29,71,72.7,49.98,76.61,61.81,62.79,-,01,05,029
358, 0105030,SMA BUDHI WARMAN I,20103215,S,60,75.78,73.72,72.84,81.35,64.96,66.13,-,01,05,030
359, 0105032,SMA TRAMPIL II,20107591,S,12,58.41,75.65,71.27,87.91,73.33,57.78,-,01,05,032
360, 0105034,SMA NEGERI 9,20103279,N,119,80.13,75.29,53.48,83.1,70.76,69.95,-,01,05,034
361, 0105035,SMA NEGERI 42,20103297,N,160,83.37,80.99,79.33,86.11,79.55,73.94,-,01,05,035
362, 0105036,SMA NEGERI 48,20103314,N,200,85.56,78.28,74.92,87.37,81.69,76.89,-,01,05,036
363, 0105037,SMA NEGERI 64,20103305,N,120,79.02,67.46,55.63,75.06,59.77,65.01,-,01,05,037
364, 0105038,SMA NEGERI 67,20103304,N,159,82.55,80.25,80.45,88.26,78.87,76.46,-,01,05,038
365, 0105039,SMA NEGERI 81,20103301,N,252,85.68,83.18,82.89,89.25,85.06,80.58,-,01,05,039
366, 0105040,SMA NEGERI 113,20103286,N,160,83.49,75.15,71.22,83.03,75.36,72.64,-,01,05,040
367, 0105041,SMA ANGKASA 1,20103426,S,63,75.62,66.69,46.2,69.86,56.98,61.31,-,01,05,041
368, 0105045,SMA PGRI 4,20103182,S,23,72.89,76.78,80.65,88.17,71.2,69.96,-,01,05,045
369, 0105046,SMA SANTIKA,20103198,S,37,58.27,74.27,73.26,88.15,61.35,65.93,-,01,05,046
370, 0105047,SMA TRAMPIL I,20107590,S,12,54.36,35.02,23.1,23.88,25.83,25.53,-,01,05,047
371, 0105048,SMA USWATUN HASANAH,20103189,S,46,70.23,70.67,72.64,80.67,59.84,61.51,-,01,05,048
372, 0105050,SMA MUHAMMADIYAH 4,20103179,S,63,76.61,78.13,80.51,87.02,73.69,71.28,-,01,05,050
373, 0105051,SMA NEGERI 12,20103285,N,120,85.12,80.33,81.39,86.94,82.75,79.81,-,01,05,051
374, 0105052,SMA NEGERI 44,20103298,N,160,79.27,73.98,59.86,81.84,72.69,72.72,-,01,05,052
375, 0105053,SMA NEGERI 50,20103313,N,115,80.08,72.56,64.85,81.29,73.43,70.6,-,01,05,053
376, 0105054,SMA NEGERI 53,20103311,N,115,84.96,74.27,63.66,82.18,75.93,74.53,-,01,05,054
377, 0105055,SMA NEGERI 54,20103310,N,153,82.62,78.97,77.79,83.82,82.5,75.23,-,01,05,055
378, 0105056,SMA NEGERI 59,20103308,N,112,79.39,74.14,63.05,85.07,75.13,73.33,-,01,05,056
379, 0105057,SMA NEGERI 61,20103307,N,129,87.18,82.33,82.41,90.09,88.91,82.97,-,01,05,057
380, 0105058,SMA NEGERI 71,20103303,N,158,84.81,81.28,82.73,87.85,84.79,80.87,-,01,05,058
381, 0105059,SMA NEGERI 91,20103278,N,120,83.29,78.27,76.35,84.17,79.79,75.8,-,01,05,059
382, 0105060,SMA NEGERI 100,20103294,N,101,78.02,66.05,50.17,66.52,62.2,64.26,-,01,05,060
383, 0105061,SMA NEGERI 103,20103292,N,118,83.06,77.23,72.65,81.6,78.22,78.41,-,01,05,061
384, 0105064,SMA BPS & K  I,20103240,S,21,74.37,52.49,21.24,68.83,25.12,38.78,-,01,05,064
385, 0105065,SMA BUDAYA,20103218,S,7,64.09,55.6,37.8,65.51,54.64,38.99,-,01,05,065
386, 0105066,SMA BUDHAYA II SANTO AGUSTINUS,20103216,S,39,78.29,71.52,56.62,64.44,55.83,67.14,-,01,05,066
387, 0105067,SMA BUDI MULIA UTAMA,20103213,S,20,49.19,71.47,56.75,84.53,59.88,57.09,-,01,05,067
388, 0105070,SMA CAHAYA SAKTI,20103212,S,18,77.75,81.49,49.57,87.03,66.11,60.15,-,01,05,070
389, 0105071,SMA I CAWANG BARU,20103431,S,30,57.62,66.17,56.03,76.31,51.67,49.28,-,01,05,071
390, 0105072,SMA CORPATARIN,20103210,S,10,59.55,62.7,48.87,68.95,47.75,48.28,-,01,05,072
391, 0105075,SMA KAPIN,20103227,S,3,63.17,61.87,48.1,64.67,59.17,40.4,-,01,05,075
392, 0105076,SMA MUHAMMADIYAH 23,20103180,S,48,67.72,57.05,48.75,70.96,61.04,53.81,-,01,05,076
393, 0105078,SMA PERGURUAN RAKYAT  2,20103166,S,20,67.32,68.86,44.93,85.92,57.5,64.59,-,01,05,078
394, 0105081,SMA PUSAKA  1,20103200,S,37,70.48,67.63,65.26,81.32,79.46,62.5,-,01,05,081
395, 0105082,SMA SANTO ANTONIUS,20103197,S,26,78.25,73.42,51.57,75.48,61.35,58.37,-,01,05,082
396, 0105086,SMA KARYA ENAM-ENAM,20103241,S,20,58.05,59.08,41.1,58.2,47.75,40.97,-,01,05,086
397, 0105087,SMA NEGERI 21,20103283,N,157,85.23,79.71,77.74,86.26,78.84,80.18,-,01,05,087
398, 0105088,SMA NEGERI 22,20103282,N,158,80.08,72.03,67.75,74.01,67.03,67.3,-,01,05,088
399, 0105089,SMA NEGERI 31,20103281,N,157,82.98,75.35,60.94,77.15,70.46,69.93,-,01,05,089
400, 0105090,SMA NEGERI 36,20103280,N,159,80.31,75.8,73.25,82.4,71.46,68.16,-,01,05,090
401, 0105091,SMA NEGERI 76,20103302,N,77,79.55,61.91,52.23,63.55,55.29,58.61,-,01,05,091
402, 0105092,SMA NEGERI 89,20103299,N,159,80.54,65.4,61.85,70.07,64.98,66.68,-,01,05,092
403, 0105093,SMA NEGERI 102,20103293,N,114,77.24,74.55,58.1,83.46,73.09,66.94,-,01,05,093
404, 0105094,SMA NEGERI 107,20103288,N,99,79.84,67.24,51.15,69.34,67.1,65.97,-,01,05,094
405, 0105099,SMA BINA PANGUDI LUHUR,20103316,S,26,66.25,73.1,25.73,78.93,46.44,61.62,-,01,05,099
406, 0105104,SMA DIPONEGORO 1,20103205,S,73,78.14,65.45,43.13,60.61,57.09,51.66,-,01,05,104
407, 0105105,SMA DIPONEGORO 2,20103204,S,28,70.39,76.13,71.64,85.01,68.48,67.49,-,01,05,105
408, 0105106,SMA DON BOSCO II,20103203,S,91,83.72,79.32,75.12,76.85,75.38,72.83,-,01,05,106
409, 0105108,SMA FONS VITAE I,20103219,S,64,84.65,78.41,63.45,75.64,73.32,67.34,-,01,05,108
410, 0105109,SMA FRANSISKUS 2,20103220,S,14,67.78,79.56,69.36,83.9,60.54,65.52,-,01,05,109
411, 0105111,SMA LABSCHOOL JAKARTA,20103223,S,192,86.02,83.64,74.6,84.3,81.03,77.22,-,01,05,111
412, 0105112,SMA 2 PSKD,20103430,S,5,80.42,68.12,46.5,63.3,65.5,55.34,-,01,05,112
413, 0105114,SMA MUHAMMADIYAH 11,20103202,S,22,73.49,66.51,64.88,71.2,63.41,62.23,-,01,05,114
414, 0105115,SMA MUHAMMADIYAH 12,20103181,S,26,72.65,66.02,39.25,76.73,58.94,55.65,-,01,05,115
415, 0105118,SMA PELITA TIGA NO.3,20103174,S,50,67.66,74.94,76.55,80.8,72.45,67.47,-,01,05,118
416, 0105120,SMA PGRI 10 JAKARTA,20103170,S,7,63.36,40.59,19.83,35.39,30.71,30.77,-,01,05,120
417, 0105122,SMA TUNAS MARKATIN,20103190,S,11,75.01,75.25,71.84,77.58,72.05,63.41,-,01,05,122
418, 0105126,SMA YP IPPI,20103295,S,14,63.8,67.1,51.11,71.49,57.14,65.22,-,01,05,126
419, 0105127,SMA NEGERI 11,20103287,N,79,82.94,73.06,61.59,79.51,70.19,67.85,-,01,05,127
420, 0105131,SMA ANGKASA 2,20103425,S,116,80.27,68.76,45.87,69.88,59.27,60.71,-,01,05,131
421, 0105134,SMA SANTO YOSEPH,20103196,S,75,81.01,71.13,52.72,64.39,64.83,60.69,-,01,05,134
422, 0105136,SMA KRISTEN 7 BPK PENABUR,20103228,S,135,84.06,79.13,78.62,86.6,82.72,75.88,-,01,05,136
423, 0105138,SMA GLOBAL ISLAMIC SCHOOL,20107589,S,47,78.85,79.89,69.51,84.29,75.64,69.49,-,01,05,138
424, 0105142,SMA PERGURUAN RAKYAT 3,20103167,S,16,59.81,62.13,46.31,76.66,48.28,45.72,-,01,05,142
425, 0105145,SMA AL-FALAH,20107187,S,1,83.3,87.5,32.5,34.2,60,55,-,01,05,145
426, 0105147,SMA TIARA BANGSA,20107232,S,0,0,0,0,0,0,0,-,01,05,147
427, 0105151,SMA SEVILLA,20112284,S,8,75.5,82.13,45.33,63.75,57.19,53.09,-,01,05,151
428, 0105152,SMA IT AL-HALIMIYAH,20107191,S,28,71.95,60.37,36.47,75.11,63.39,56.85,-,01,05,152
429, 0105153,SMA CHARTAR BUANA,20112282,S,22,70.16,73.02,58.62,84.08,68.64,66.1,-,01,05,153
430, 0105154,SMA JAKARTA ISLAMIC SCHOOL,20112433,S,40,79.41,71.94,53.13,65.58,55.63,57.33,-,01,05,154
431, 0105155,SMA NEGERI UNGGULAN MOHAMMAD HUSNI THAMRIN,20109933,N,74,86.17,83.95,80.72,88.58,84.97,82.19,-,01,05,155
432, 0105163,MA NEGERI 2 JAKARTA,20177959,N,88,74.24,74.02,53.23,80.15,62.1,66.98,-,01,05,163
433, 0105167,MA PERSIS 69,69734413,S,20,81.13,61.8,33.46,31.94,41.5,44.35,-,01,05,167
434, 0105170,MA AL KENANIYAH,20177953,S,11,76.72,46.31,22.45,24.6,30,32.85,-,01,05,170
435, 0105180,MA NEGERI 6 JAKARTA,20177962,N,88,77.13,63.2,53.68,72.52,62.95,63.12,-,01,05,180
436, 0105184,MA NEGERI 8 JAKARTA,20177956,N,63,81.36,63.71,52.64,65.62,66.31,67.74,-,01,05,184
437, 0105190,MA AL WATHONIYAH 5,20177955,S,15,68.03,66.45,66.93,84.82,68.5,67.84,-,01,05,190
438, 0105191,MA NEGERI 9 JAKARTA,20177960,N,62,73.81,71.16,56.85,78.79,63.95,66.27,-,01,05,191
439, 0105192,MA AL FALAH KLENDER,20177951,S,9,71.73,71.19,71.32,77.09,66.67,67.06,-,01,05,192
440, 0105201,MA NEGERI 18 JAKARTA,20177961,N,68,75.75,75.07,70.25,82.8,68.42,69.32,-,01,05,201
441, 0105205,MA NEGERI 14 JAKARTA,20177963,N,110,75.62,61.14,44.84,67.78,55,60.37,-,01,05,205
442, 0105206,MA AL HAMID,20177952,S,14,64,70.64,70.06,79.28,64.46,65.01,-,01,05,206
443, 0105210,MA NEGERI 15 JAKARTA,20177958,N,57,72.49,70.18,46.43,77.28,62.06,57.88,-,01,05,210
444, 0105211,MA NEGERI 20 JAKARTA,20177957,N,36,71.81,66.03,59.18,74.51,62.01,60.6,-,01,05,211
445, 0105213,MAS KAFILA,60728028,S,13,83.68,73.72,71.02,76.09,66.92,69.82,-,01,05,213
1, 0201001,"SMA NEGERI 1 BANDUNG, KOTA BANDUNG",20219271,N,299,82.45,71.78,64.27,83.72,75.71,74.32,-,02,01,001
2, 0201002,"SMA NEGERI 2 BANDUNG, KOTA BANDUNG",20219254,N,353,84.59,79.28,74.39,89.21,84.48,84.96,-,02,01,002
3, 0201003,"SMA NEGERI 3 BANDUNG, KOTA BANDUNG",20219327,N,311,86.55,82.57,76.72,87.23,84.53,79.96,-,02,01,003
4, 0201004,"SMA NEGERI 4 BANDUNG, KOTA BANDUNG",20219312,N,343,83.83,72.86,67.87,80.63,75.66,76.99,-,02,01,004
5, 0201005,"SMA NEGERI 5 BANDUNG, KOTA BANDUNG",20219309,N,291,83.25,76.38,65.38,81.57,75.64,75.84,-,02,01,005
6, 0201006,"SMA NEGERI 6 BANDUNG, KOTA BANDUNG",20219306,N,234,79.4,66.14,59.98,78.81,69.67,70.36,-,02,01,006
7, 0201007,"SMA NEGERI 7 BANDUNG, KOTA BANDUNG",20219316,N,212,82.01,70.41,62.09,84.52,75.96,76.03,-,02,01,007
8, 0201008,"SMA NEGERI 8 BANDUNG, KOTA BANDUNG",20219326,N,361,83.36,76.72,68.03,86,77.84,80.14,-,02,01,008
9, 0201009,"SMA NEGERI 9 BANDUNG, KOTA BANDUNG",20219324,N,238,81.93,70.32,63.74,80.28,72.41,74.52,-,02,01,009
10, 0201010,"SMA NEGERI 10 BANDUNG, KOTA BANDUNG",20219257,N,218,81.03,66.47,60.8,82.04,73.1,74.59,-,02,01,010
