No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah
225, 01030151,MA NEGERI 10 JAKARTA,60725017,N,71,80.76,69.1,52.96,46.88,60,62.5,65.28,01,03,015
226, 01030152,MA MANBAUL ULUM ASSHIDDIQIYAH,60725014,S,46,65.61,48,33.59,36.35,27.5,38.59,46.23,01,03,015
227, 01030153,MA ANNIDA AL-ISLAMY,60724996,S,34,70.24,52.59,32.5,31.25,47.5,48.16,50.32,01,03,015
228, 01030203,MA NEGERI 12 JAKARTA,60725005,N,101,79.31,58.24,42.85,44.25,52.87,59.06,59.09,01,03,020
229, 01030207,MA PKU P. TIDUNG,60725022,S,14,63.43,46.14,31.61,-,-,49.11,47.57,01,03,020
230, 01030209,MA NEGERI 16 JAKARTA,60725012,N,63,69.3,44.57,32.66,47.5,38.97,40.81,46.79,01,03,020
231, 01030210,MA NEGERI 17 JAKARTA,60725006,N,73,72.58,52.74,34.73,36.02,45.14,51.44,51.32,01,03,021
232, 01030213,SMA KRISTEN IPEKA PURI INDAH,20109467,S,107,85.64,91.76,79.42,86.9,82.24,83.25,85.19,01,03,021
233, 01030214,SMA GLOBAL SEVILLA PURI INDAH,20104410,S,7,78.29,92.57,64.29,42.5,-,85.5,77.09,01,03,021
234, 01030215,MA NEGERI 22 JAKARTA,60725019,N,67,71.4,50.9,34.96,37.97,45.36,49.94,50.97,01,03,021
235, 01030216,SMA KRISTEN 8 PENABUR,20177805,S,28,86.71,93.79,81.79,86.72,79.06,82.5,86.56,01,03,021
236, 01030217,SMA CINTA KASIH TZU CHI,20109971,S,32,85.38,85,65.63,73.06,72.5,73.75,77.34,01,03,021
237, 01030218,SMA CITRA KASIH,20112438,S,48,84.21,90.96,84.06,83.18,75,72.05,84.33,01,03,021
238, 01030219,SMA PELITA KASIH,20110265,S,18,83.44,84.11,70.69,68.06,57.5,58.13,75.29,01,03,021
239, 01030220,SMA SINAR DHARMA,20112435,S,18,85,84.56,68.33,79,76,85,79.68,01,03,022
240, 01030221,SMA SAINT JOHNS SCHOOL,20177837,S,3,88.67,93.33,65,72.5,80,72.5,80.5,01,03,022
241, 01030222,SMA KATOLIK LIA STEPHANIE,69816348,S,19,80.63,83.05,58.29,63.13,60,61,71.05,01,03,022
242, 01030223,SMA KANAAN GLOBAL SCHOOL,69757184,S,13,82.92,90.15,74.62,65.94,100,77.5,79.95,01,03,022
243, 01030225,SMA NARADA,69754377,S,13,81.38,92.15,74.42,76.88,78.75,78.57,81.51,01,03,022
244, 01030227,SMA BINA KUSUMA MULIA,69759048,S,15,82.67,87.73,53.17,55.83,-,65.56,71.31,01,03,022
245, 01030228,SMA SPRINGFIELD,69774557,S,11,78.55,93.09,76.36,65.83,83.75,78.33,80.13,01,03,022
246, 01030230,SMA KRISTEN KASIH KEMULIAAN,69829193,S,57,84.18,87.82,70.04,65.75,76.25,69.09,78.31,01,03,023
247, 01030231,SMA RAFFLES CHRISTIAN SCHOOL KEBUN JERUK,69923322,S,5,72.4,88.4,49,52.5,-,65,68.08,01,03,023
248, 01030232,SMA NATIONALHIGH JAKARTA SCHOOL,69883577,S,1,64,96,52.5,52.5,-,-,66.25,01,03,023
249, 01030233,SMA KRISTEN TUNAS BANGSA,69966984,S,8,81.75,95,77.19,94.38,70,65,83.72,01,03,023
250, 01030234,SMA KAIROS GRACIA,69931693,S,21,81.52,93.81,69.17,50.36,73.04,-,77.5,01,03,023
251, 01030235,SMA KASIH IMMANUEL,69961538,S,6,72.67,67.67,41.67,-,-,46.25,57.07,01,03,023
252, 01030236,SMA MAKARIOS,NP490494,S,12,80.67,86.67,40.63,55,43,57,64.7,01,03,023
253, 01030237,SMA MENTARI GRAND SURYA,69965766,S,15,87.73,92.8,60.5,85,-,70.96,78.47,01,03,023
254, 01030238,SMA ISLAM TERPADU ALMAKA,NP933833,S,22,72.73,60.73,35.91,-,37.5,43.82,52.94,01,03,023
255, 01040001,SMA NEGERI 29,20102217,N,142,84.18,81.82,51.14,59.69,67.28,60.48,69.61,01,04,000
256, 01040002,SMA NEGERI 32,20102215,N,140,82.44,71.26,47.34,52.67,50,63.29,64.4,01,04,000
257, 01040003,SMA NEGERI 47,20102193,N,143,87.3,86.85,73.78,74.72,75.09,77.9,80.87,01,04,000
258, 01040004,SMA NEGERI 74,20102569,N,108,79.89,71.19,46.71,53.16,52.5,62.46,64.03,01,04,000
259, 01040005,SMA NEGERI 108,20102230,N,104,79.52,63,40.58,46.76,52.69,52.81,58.72,01,04,000
260, 01040008,SMA HANG TUAH I,20107300,S,117,72.27,56.99,36.92,40.3,42.27,48.23,52.77,01,04,000
261, 01040010,SMA ISLAM HARAPAN IBU,20107303,S,19,75.79,76.21,43.03,35,43.75,64.33,63.53,01,04,001
262, 01040012,SMA MUHAMMADIYAH 18,20107315,S,55,72.33,58.58,36.41,37.5,45.63,47.5,53.41,01,04,001
263, 01040013,SMAK TIRTA MARTA BPK PENABUR,20102231,S,36,83.78,90.67,62.22,80.63,74,67.87,76.7,01,04,001
264, 01040015,SMA NEGERI 63,20102572,N,106,83.26,78.66,52.78,58.5,62.88,66.79,69.4,01,04,001
265, 01040016,SMA NEGERI 86,20102565,N,108,80.76,74.39,44.68,50.17,61.32,58.41,64.4,01,04,001
266, 01040017,SMA NEGERI 87,20102564,N,108,83.41,79.5,51.16,62.85,72.5,61.52,69.22,01,04,001
267, 01040018,SMA NEGERI 90,20102563,N,176,84.56,81.4,61.65,66.75,66.76,69.3,73.88,01,04,001
268, 01040020,SMA KARTIKA X -1,20107308,S,72,72.06,60.25,36.81,35.83,60.42,50.69,54.38,01,04,002
269, 01040022,SMA NEGERI 34,20102214,N,179,89.44,90.02,77.05,82.43,83.1,80.36,84.52,01,04,002
270, 01040023,SMA NEGERI 66,20102571,N,107,85.5,83.59,58.2,63.18,65.89,72.93,73.84,01,04,002
271, 01040024,SMA ISLAM AL-IZHAR PONDOK LABU,20107277,S,99,82.79,90.69,55.58,52.18,60.76,72.06,73.07,01,04,002
272, 01040025,SMA BAKTI IDHATA,20107280,S,60,75.93,60.9,36.88,39,46.67,59.02,57.3,01,04,002
273, 01040026,SMA CENDRAWASIH,20107288,S,37,75.73,62.59,35.2,46.67,59.17,53.9,56.53,01,04,002
274, 01040027,SMA CHARITAS,20107289,S,47,82.89,83.57,52.87,55.4,59.69,66.43,69.69,01,04,002
275, 01040028,SMA DARUL MAARIF,20107291,S,14,70.29,54.71,35,-,-,49.29,52.32,01,04,002
276, 01040029,SMA KELUARGA WIDURI,20107310,S,48,75.96,60.88,33.75,33.93,39.72,49.69,54.03,01,04,002
277, 01040031,SMA PGRI 3,20107326,S,72,75.61,56.47,36.01,38.55,43.83,48.03,53.19,01,04,003
278, 01040032,SMA SERUNI DON BOSCO,20107330,S,18,78.44,89,50.42,56.56,60,74.69,70.72,01,04,003
279, 01040034,SMA NEGERI  6,20102574,N,178,83.87,85.1,55.62,59.67,55.78,67.78,71.55,01,04,003
280, 01040035,SMA NEGERI 46,20102210,N,143,81.85,71.68,44.84,46.42,57.12,58.85,63.58,01,04,003
281, 01040036,SMA NEGERI 70,20102570,N,287,84.59,89.16,58.42,55.71,64.15,70.76,74.28,01,04,003
282, 01040037,SMA NEGERI 82,20102566,N,108,80.98,81.26,46.57,54.06,46.75,57.89,65.95,01,04,003
283, 01040040,SMA DHARMA KARYA,20107295,S,68,74.71,60.68,35.99,40.14,37.5,49.03,54.47,01,04,004
284, 01040042,SMA GITA KIRTTI 3,20107298,S,45,73.56,56.4,31.67,34.81,37.5,49.58,51.2,01,04,004
285, 01040043,SMA ISLAM AL KHOLIDIN,20107307,S,8,65,40.75,30.63,30,-,42.86,44.41,01,04,004
286, 01040044,SMA ISLAM AL-AZHAR 1,20107304,S,130,85.92,91.25,73.56,87.86,70.47,78.81,82.35,01,04,004
287, 01040045,SMA MUHAMMADIYAH 3,20107314,S,40,73.4,64.75,35.5,36.25,36.67,48.75,54.21,01,04,004
288, 01040046,SMA PANGUDI LUHUR,20107322,S,43,79.91,81.07,40,56.5,43.93,52.81,62.83,01,04,004
289, 01040047,SMA PSKD IV,20107327,S,15,74.4,64.93,35.5,39.38,46,55.42,55.71,01,04,004
290, 01040049,SMA TARAKANITA 1,20107334,S,34,84.88,84.53,58.09,63.86,71.67,71.91,74.19,01,04,004
291, 01040050,SMA TRIGUNA,20107336,S,38,73,56.53,34.41,39.17,40.94,45,51.79,01,04,005
292, 01040052,SMA NEGERI 3,20102216,N,179,83.5,84.65,54.86,52.14,67.34,65.2,71.17,01,04,005
293, 01040053,SMA NEGERI 8,20102568,N,324,87.52,91.72,83.99,81.54,84.46,84.73,86.55,01,04,005
294, 01040054,SMA NEGERI 26,20102218,N,107,85.94,87.87,64.86,60.79,77.05,71.75,76.98,01,04,005
295, 01040055,SMA NEGERI 37,20102213,N,143,83.73,76.77,49.14,65.09,68.33,62.93,68.4,01,04,005
296, 01040056,SMA NEGERI 43,20102211,N,108,80.87,75.15,46.88,49.2,56.48,60.33,64.97,01,04,005
297, 01040057,SMA NEGERI 79,20107320,N,143,80.25,68.38,42.5,46.55,54.34,55.92,61.32,01,04,005
298, 01040058,SMA 17 AGUSTUS 1945,20107274,S,45,64.98,55.6,31.61,37.81,39.44,43.13,48.41,01,04,005
299, 01040059,SMA ISLAM AS-SYAFIIYAH 01,20107279,S,43,70,48.88,32.85,39.17,43,45.34,48.88,01,04,005
300, 01040060,SMA ASISI,20107278,S,15,78,82.4,43.83,42.08,55,60.5,63.98,01,04,006
301, 01040061,SMA DEWI SARTIKA,20107294,S,17,73.06,56.24,36.91,33.5,37.5,50.25,52.51,01,04,006
302, 01040064,SMA MUHAMMADIYAH 5,20107317,S,66,71.97,59.42,35.49,34.89,44.72,46.54,52.28,01,04,006
303, 01040072,SMA YASPORBI,20107340,S,17,74.71,79.65,42.79,40,-,54.17,61.79,01,04,007
304, 01040074,SMA YMIK II,20107342,S,47,66.81,48.68,31.7,41.07,37.81,41.25,46.96,01,04,007
305, 01040075,SMA NEGERI 60,20102573,N,142,83.42,77.69,52.48,60.92,62.5,63.21,69.04,01,04,007
306, 01040076,SMA 28 OKTOBER 1928,20107275,S,14,75.14,52,36.25,-,47.5,44.25,52.15,01,04,007
307, 01040077,SMA NEGERI 28,20107319,N,179,87.82,90.7,76.47,84.18,86.3,81.17,84.62,01,04,007
308, 01040078,SMA NEGERI 38,20102212,N,144,85.6,87.18,66.37,70.24,73.42,75.36,78.01,01,04,007
309, 01040079,SMA NEGERI 49,20102592,N,144,86.1,82.65,60.85,66.02,66.11,69.11,74.32,01,04,007
310, 01040080,SMA NEGERI 55,20102575,N,144,84.25,84.9,65.78,62.5,70.17,75.12,75.5,01,04,008
311, 01040081,SMA NEGERI 97,20102562,N,108,83.7,78.72,51.3,53.64,63.08,63.93,68.58,01,04,008
312, 01040082,SMA NEGERI 109,20102219,N,142,85,78.18,59.19,67.7,58.25,69.32,72.43,01,04,008
313, 01040083,SMA NEGERI RAGUNAN,20102576,N,34,61.76,52.53,34.26,-,-,47.43,49,01,04,008
314, 01040084,SMA BOROBUDUR,20107285,S,6,77.67,68.33,35,41.88,-,43.75,55.88,01,04,008
315, 01040085,SMA BUNDA KANDUNG,20107287,S,36,72.17,47.44,35.28,45,43.75,48.02,50.39,01,04,008
316, 01040087,SMA FATAHILLAH,20107297,S,20,71.5,48.7,37.5,40,48.33,47.97,51.33,01,04,008
317, 01040088,SMA GONZAGA,20107299,S,140,84.74,90.21,67.36,73.22,79.35,80.56,79.9,01,04,008
318, 01040089,SMA ISLAM AL-AZHAR 2,20107305,S,55,79.49,78.95,43.91,46.5,45.83,61.97,64.5,01,04,008
319, 01040090,SMA KEMALA BHAYANGKARI 1,20107311,S,76,74.53,59.89,39.54,41.04,47.64,48.09,54.93,01,04,009
320, 01040091,SMA KARTIKA VIII-1,20107309,S,59,74.07,57.69,37.29,40.54,45.96,49.3,53.89,01,04,009
321, 01040092,SMA KHARISMAWITA,20107312,S,10,74.6,53.4,34.5,45,39.38,59,53.07,01,04,009
322, 01040094,SMA PERGURUAN CIKINI,20107325,S,26,70.92,60.69,33.56,36.67,36.67,46.25,51.75,01,04,009
323, 01040095,SMA PERGURUAN RAKYAT 1,20109524,S,66,73.45,55.27,36.29,32.86,51.09,52.29,53.71,01,04,009
324, 01040097,SMA SULUH,20107331,S,75,81.07,65.23,47.1,55.19,45,62.07,62.85,01,04,009
325, 01040098,SMA SUMBANGSIH,20107332,S,42,75.05,71.1,41.61,51.5,40.54,57.22,58.3,01,04,009
326, 01040100,SMA YAPERJASA,20107338,S,31,73.16,52.71,30.81,31,35,49.69,50.6,01,04,010
327, 01040102,SMA ISLAM AL-AZHAR 3,20107306,S,67,81.04,86.87,49.59,59,63.61,63.03,69.78,01,04,010
328, 01040103,SMA BAKTI MULYA 400,20107281,S,66,77.45,79.39,43.11,47.5,44.46,49.44,62,01,04,010
329, 01040104,SMA LABSCHOOL KEBAYORAN,20107313,S,161,87.27,92.43,86.65,86.81,82.69,85.71,87.95,01,04,010
330, 01040106,SMA CITA BUANA,20107290,S,15,75.33,91.6,54,70,62.5,68.61,72.15,01,04,010
331, 01040107,SMA BINA NUSANTARA,20107283,S,36,69.89,91.94,52.5,50.23,55,67.14,68.74,01,04,010
332, 01040109,SMA AVICENNA JAGAKARSA,20107302,S,24,81.5,81.42,48.54,55,65.63,72.32,69.59,01,04,010
333, 01040112,SMA DARUNNAJAH,20107292,S,90,75.76,64.89,35.78,39.06,44.03,54.48,56.18,01,04,011
334, 01040115,SMA INTERNATIONAL ISLAM HIGH SCHOOL,20109516,S,39,78.05,77.79,40.26,46.35,55.83,51.63,61.58,01,04,011
335, 01040116,SMA HIGH SCOPE INDONESIA,20109513,S,38,79.32,90.84,52.04,51.05,49.38,61.33,69.29,01,04,011
336, 01040117,SMA LENTERA INDONESIA,20177916,S,7,72.29,88.86,59.29,54.38,-,72.5,70.65,01,04,011
337, 01040118,SMA GARUDA CENDEKIA,69883506,S,22,84.64,89.18,55.91,49.04,41.67,73.75,71.13,01,04,011
338, 01040119,RAFFLES CHRISTIAN SCHOOL,69904250,S,17,73.06,92.47,52.79,46.88,47.5,76.67,67.63,01,04,011
339, 01040120,SMA MENTARI INTERCULTURAL SCHOOL JAKARTA,69917278,S,18,77.33,93.22,48.89,50,50.83,66,68.51,01,04,012
340, 01040121,SMA AUSTRALIAN INDEPENDENT SCHOOL,69889089,S,4,52,80.5,35,40,-,38.75,51.72,01,04,012
341, 01040122,SMA JAKARTA INTERCULTURAL SCHOOL,69853555,S,18,49.44,87,47.36,44.5,20,55.71,57.83,01,04,012
342, 01040123,SMA ISLAM AL JABR,69935208,S,11,84.36,87.45,63.64,56.25,75,66.25,75.57,01,04,012
343, 01040136,MA NEGERI 4 JAKARTA,20177932,N,163,81.44,77.9,52.81,58.52,65.97,65.57,69.16,01,04,013
344, 01040139,MA ANNAJAH,20177936,S,35,73.2,63.66,41.64,37.81,45.31,48.03,55.9,01,04,013
345, 01040140,MA MANARATUL ISLAM,20177943,S,75,69.71,51.33,32.9,33.06,42.81,45.42,49.26,01,04,014
346, 01040142,MA NEGERI 7 JAKARTA,20177927,N,93,81.96,67.08,48.39,52.5,53.13,65.93,64.45,01,04,014
347, 01040143,MA SAADATUDDARAIN,20177949,S,35,66.57,50.8,35.86,36.88,42.5,47.92,49.54,01,04,014
348, 01040150,MA NURUSSAADAH,20177947,S,20,71.8,52.8,34.63,37.5,59.17,45,51.4,01,04,015
349, 01040156,MA NEGERI 11 JAKARTA,20177926,N,104,80.06,61.83,39.3,43.59,55.91,58.3,58.18,01,04,015
350, 01040157,MA AL-KHAIRIYAH,20177933,S,39,67.03,51.13,32.63,37.5,32.5,44.31,47.73,01,04,015
351, 01040158,MA AS-SYAFIIYAH 01,20177937,S,33,67.76,48.12,32.27,-,-,46.59,48.69,01,04,015
352, 01040160,MA MIFTAHUL UMAM,20177944,S,36,67.78,49.78,34.72,32.5,42.5,40.45,48.09,01,04,016
353, 01040204,MA NEGERI 13 JAKARTA,20177928,N,137,81.34,73.4,45.95,49.69,59.38,61.53,64.76,01,04,020
354, 01040208,MA.PEMBANGUNAN UIN,20177948,S,45,81.11,79.91,44.67,57.5,51.88,64.06,66.18,01,04,020
355, 01040211,MA NEGERI 19 JAKARTA,20177935,N,94,80.36,71.81,45.88,43.91,67.84,59.64,64.39,01,04,021
356, 01040212,MA CITRA CENDEKIA,20177939,S,14,79.86,70.71,46.61,47.08,50,60,62.74,01,04,021
357, 01040214,SMA PELITA HARAPAN KEMANG,69874086,S,8,60.25,88.5,44.06,35.83,50,55,60,01,04,021
358, 01040216,SMA ACG SCHOOL JAKARTA,69921926,S,3,52.67,95.33,38.33,37.5,-,45,56.59,01,04,021
359, 01040218,D ROYAL MOROCO INTERNATIONAL ISLAMIC SCHOOL,69930247,S,1,70,88,55,-,35,-,62,01,04,021
360, 01040221,SMA HERITAGE SCHOOL JAKARTA,NP774214,S,2,68,90,47.5,-,-,60,66.38,01,04,022
361, 01040226,SMA SAMPOERNA,69949830,S,193,84.58,86.76,63.46,67.81,66.92,74.22,75.97,01,04,022
362, 01050001,SMA NEGERI  39,20103296,N,252,85.56,85.35,70.87,90.11,75.37,73.28,80.38,01,05,000
363, 01050002,SMA NEGERI  58,20103309,N,144,84.99,78.97,57.92,55.29,68.35,72.46,72.19,01,05,000
364, 01050003,SMA NEGERI  88,20103300,N,71,80.87,71.55,48.06,52.14,55.83,68.24,65.34,01,05,000
365, 01050004,SMA NEGERI  98,20103257,N,180,83.71,82.22,59.51,58.01,63.93,67.63,72.18,01,05,000
366, 01050005,SMA NEGERI  99,20103256,N,216,86.74,84.11,60.93,63.36,61.38,76.09,75.12,01,05,000
367, 01050006,SMA NEGERI 104,20103291,N,179,83.01,76.21,49.5,47.5,54.07,64.78,66.48,01,05,000
368, 01050007,SMA NEGERI 105,20103290,N,144,83.39,76.67,58.92,56.97,67.44,64.9,70.43,01,05,000
369, 01050008,SMA NEGERI 106,20103289,N,108,81.11,73.41,49.84,60.91,61.67,68.63,67.61,01,05,000
370, 01050009,SMA ISLAM AL MARUF,20109491,S,44,69.82,57.45,34.09,35.25,40.56,47.1,51.11,01,05,000
371, 01050010,SMA BINA DHARMA,20103403,S,102,75.76,59.04,37.3,38.93,41.5,55.34,56.07,01,05,001
372, 01050011,SMA BUDHI WARMAN II,20103214,S,121,73.24,55.36,35.95,36.09,55.83,51.4,53.34,01,05,001
373, 01050014,SMA IGNATIUS SLAMET RIYADI,20103238,S,27,77.7,67.63,43.8,59.38,41.25,49.17,59.81,01,05,001
374, 01050016,SMA MALAHAYATI,20103231,S,61,78.03,59.05,40.16,43.33,52.5,51.96,56.79,01,05,001
375, 01050017,SMA PANGUDI RAHAYU,20103176,S,12,71.33,45.5,32.5,-,55,48.06,49.78,01,05,001
376, 01050018,SMA ISLAM PB SOEDIRMAN,20103230,S,111,75.35,67.64,40.61,40,54.86,56.15,59.34,01,05,001
377, 01050020,SMA PKP DKI JAKARTA,20103183,S,88,75,67.23,35.03,42.36,45.68,51.82,56.6,01,05,002
378, 01050021,SMA TELADAN  I,20103192,S,23,74.35,52.09,36.09,35,39,47.5,51.37,01,05,002
379, 01050023,SMA WIDYA MANGGALA,20103186,S,74,70.41,60.46,34.49,36.7,41.5,49.26,52.59,01,05,002
380, 01050024,SMA WIJAYA KUSUMA,20103185,S,66,73.06,48.97,35.38,38.38,47.25,48.72,50.81,01,05,002
381, 01050025,SMA NEGERI 14,20103284,N,180,86.93,87.59,71.03,64.92,75.97,77.12,79.51,01,05,002
382, 01050026,SMA NEGERI 51,20103312,N,141,81.38,70.52,50.07,50.08,62.75,58.38,64.8,01,05,002
383, 01050027,SMA NEGERI 62,20103306,N,107,86.02,83.74,61.07,65.5,63.33,83.51,76.41,01,05,002
384, 01050028,SMA NEGERI 93,20103258,N,144,80.57,73.63,49.67,50,58.56,59.96,65.58,01,05,002
385, 01050029,SMA ADI LUHUR,20103429,S,60,71.5,55.93,34.17,37.92,41.25,47.61,51.71,01,05,002
386, 01050030,SMA BUDHI WARMAN I,20103215,S,93,70.3,54.92,33.84,34.77,42.5,48.97,50.62,01,05,003
387, 01050032,SMA TRAMPIL II,20107591,S,16,64.5,40.38,30.78,-,-,39.06,43.68,01,05,003
388, 01050033,SMA TRISOKO,20103191,S,34,68.82,54.47,33.24,37.5,42.12,51.07,50.35,01,05,003
389, 01050034,SMA NEGERI 9,20103279,N,143,82.22,74.7,51.78,55.82,56.04,67.24,67.66,01,05,003
390, 01050035,SMA NEGERI 42,20103297,N,178,81.82,79.07,50.21,61.99,59.38,65.95,68.77,01,05,003
391, 01050036,SMA NEGERI 48,20103314,N,179,87.83,87.77,71.13,80.27,75.98,76.53,81,01,05,003
392, 01050037,SMA NEGERI 64,20103305,N,107,82.75,74.6,49.74,50,58.17,59.51,66.09,01,05,003
393, 01050038,SMA NEGERI 67,20103304,N,144,85.49,84.6,65.17,69.12,76.44,74.31,77.23,01,05,003
394, 01050039,SMA NEGERI 81,20103301,N,216,88.35,90.31,78.5,83.79,85.26,80.59,85.14,01,05,003
395, 01050040,SMA NEGERI 113,20103286,N,179,83.78,76.02,53.45,62.92,61.97,74.32,70.43,01,05,004
396, 01050041,SMA ANGKASA 1,20103426,S,137,73.12,61.68,34.84,37.56,45.63,52.16,54.24,01,05,004
397, 01050045,SMA PGRI 4,20103182,S,71,71.21,48.79,35.95,37.78,39.61,47.03,49.96,01,05,004
398, 01050046,SMA SANTIKA,20103198,S,27,62.52,49.33,31.76,31.07,26.25,41.94,45.4,01,05,004
399, 01050048,SMA USWATUN HASANAH,20103189,S,70,69.66,52.17,35.14,35.74,36.07,48.86,50.34,01,05,004
400, 01050050,SMA MUHAMMADIYAH 4,20103179,S,115,72.64,60.07,34.35,33.33,45.68,52.71,53.72,01,05,005
401, 01050051,SMA NEGERI 12,20103285,N,107,85.76,84.92,63.6,68.79,75.21,71.4,76.56,01,05,005
402, 01050052,SMA NEGERI 44,20103298,N,144,83.89,79.74,54.51,52.13,65.19,72.76,70.94,01,05,005
403, 01050053,SMA NEGERI 50,20103313,N,107,82.02,73.05,45.05,42.93,55.15,66.25,63.8,01,05,005
404, 01050054,SMA NEGERI 53,20103311,N,142,82.55,78.35,55.81,61.38,58.88,68.75,70.53,01,05,005
405, 01050055,SMA NEGERI 54,20103310,N,142,85.72,82.45,61.39,65.98,68.49,67.11,74.19,01,05,005
406, 01050056,SMA NEGERI 59,20103308,N,143,82.7,75.85,48.99,57.5,58.21,66.51,67.2,01,05,005
407, 01050057,SMA NEGERI 61,20103307,N,143,88.15,90.88,72.85,80.42,83.14,81.36,83.36,01,05,005
408, 01050058,SMA NEGERI 71,20103303,N,144,86.1,86.17,68.3,65.96,75.17,74.01,77.91,01,05,005
409, 01050059,SMA NEGERI 91,20103278,N,144,84.36,81.67,56.11,60.34,61.95,68.92,71.67,01,05,005
410, 01050060,SMA NEGERI 100,20103294,N,105,78.61,69.43,40.81,42,53.65,56.79,60.43,01,05,006
411, 01050061,SMA NEGERI 103,20103292,N,108,85.74,81.81,63.36,58.81,73.53,75.95,74.91,01,05,006
412, 01050064,SMA BPS & K  I,20103240,S,65,70.43,55.2,33.92,34.85,40.83,48.85,50.91,01,05,006
413, 01050065,SMA BUDAYA,20103218,S,45,68.71,52.44,33.33,-,-,45.61,50.03,01,05,006
414, 01050066,SMA BUDHAYA II SANTO AGUSTINUS,20103216,S,40,72.45,61.7,34.69,39.38,51.67,47.27,53.6,01,05,006
415, 01050067,SMA BUDI MULIA UTAMA,20103213,S,28,69.36,49.14,30.8,41.67,39.5,47,48.6,01,05,006
416, 01050070,SMA CAHAYA SAKTI,20103212,S,25,81.12,78.24,44.5,51.56,46.88,57.5,64.44,01,05,007
417, 01050071,SMA I CAWANG BARU,20103431,S,35,69.66,55.83,34.36,40.42,47.5,44.02,50.84,01,05,007
418, 01050072,SMA CORPATARIN,20103210,S,12,79.17,62.33,33.96,35.83,35,48.93,54.7,01,05,007
419, 01050075,SMA KAPIN,20103227,S,19,66.11,48.53,32.5,51.67,40,44.32,47.87,01,05,007
420, 01050076,SMA MUHAMMADIYAH 23,20103180,S,63,69.94,56.13,34.72,38.61,39.38,49.21,51.59,01,05,007
421, 01050078,SMA PERGURUAN RAKYAT  2,20103166,S,41,77.41,60.1,38.35,47.5,48.85,50.3,56.38,01,05,007
422, 01050079,SMA PGRI 1,20103169,S,14,66.71,48.29,32.14,32.5,-,47.5,48.4,01,05,007
423, 01050081,SMA PUSAKA  1,20103200,S,97,73.09,58.45,35.82,36.92,40.71,49.07,52.74,01,05,008
424, 01050082,SMA SANTO ANTONIUS,20103197,S,45,77.73,69.69,40.39,39.44,50.83,46.94,58.14,01,05,008
425, 01050086,SMA KARYA ENAM-ENAM,20103241,S,24,63.58,43.33,32.6,32.5,36.67,41.79,44.21,01,05,008
426, 01050087,SMA NEGERI 21,20103283,N,180,86.13,88.57,70.07,77.2,74.88,76.81,80.38,01,05,008
427, 01050088,SMA NEGERI 22,20103282,N,143,79.79,71.89,47.29,52.22,52.88,59.89,63.76,01,05,008
428, 01050089,SMA NEGERI 31,20103281,N,179,84.91,82.88,55.14,62.2,62.91,66.61,71.76,01,05,008
429, 01050090,SMA NEGERI 36,20103280,N,180,80.12,74.74,44.54,48.36,62.78,61,64.06,01,05,009
430, 01050091,SMA NEGERI 76,20103302,N,108,78.46,61.87,39.1,46.35,48.13,53.06,57.71,01,05,009
431, 01050092,SMA NEGERI 89,20103299,N,108,85.67,79.3,62.2,68.03,66.16,69.85,73.77,01,05,009
432, 01050093,SMA NEGERI 102,20103293,N,143,79.45,64.9,46.66,41.89,59.21,56.52,61.03,01,05,009
433, 01050094,SMA NEGERI 107,20103288,N,108,79.46,64.98,42.71,43.07,54.75,56.17,60.1,01,05,009
434, 01050095,SMA AL GHURABAA,20103428,S,15,67.47,53.47,31.83,43.75,30,44.79,49.11,01,05,009
435, 01050099,SMA BINA PANGUDI LUHUR,20103316,S,31,71.03,48.19,35.65,40,36.5,45.79,49.33,01,05,009
436, 01050104,SMA DIPONEGORO 1,20103205,S,55,74.44,69.75,37.59,37.92,41.07,47.93,56.45,01,05,010
437, 01050105,SMA DIPONEGORO 2,20103204,S,30,68.87,45.13,33.33,40.31,46.67,47.24,48.17,01,05,010
438, 01050106,SMA DON BOSCO II,20103203,S,68,82.5,87.85,65.77,70.91,65.07,75.43,76.41,01,05,010
439, 01050108,SMA FONS VITAE I,20103219,S,86,83.53,82.51,50.55,52.08,60.13,69.95,70.16,01,05,010
440, 01050109,SMA FRANSISKUS 2,20103220,S,16,69.5,60.13,39.84,35.63,60,44.77,53.23,01,05,010
441, 01050111,SMA LABSCHOOL JAKARTA,20103223,S,170,85.91,89.93,66.24,81.67,71.53,81.63,80.4,01,05,011
442, 01050112,SMA 2 PSKD,20103430,S,8,71.75,64.25,34.38,40,42.5,66.25,54.63,01,05,011
443, 01050114,SMA MUHAMMADIYAH 11,20103202,S,52,71.81,56.65,31.88,32.22,48.75,47.68,51.35,01,05,011
444, 01050115,SMA MUHAMMADIYAH 12,20103181,S,63,72.63,56.92,32.1,38.57,42.97,46.52,51.38,01,05,011
445, 01050116,SMA NURUL HUDA,20103178,S,12,55.67,51.5,28.54,-,-,38.96,43.67,01,05,011
446, 01050118,SMA PELITA TIGA NO.3,20103174,S,30,71.13,52.53,34.17,43.75,51.67,50.88,51.98,01,05,011
447, 01050122,SMA TUNAS MARKATIN,20103190,S,15,67.73,45.73,31.67,-,-,48.5,48.41,01,05,012
