No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
335.0, 1915,KABUPATEN SINJAI,16,1188,74.16,68.17,73.15,83.11,50.79,81.62,71.83,2015,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,7,366,71.0,60.32,57.32,71.87,43.99,62.25,61.13,2015,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,12,1459,66.96,65.05,69.7,84.15,63.61,76.68,71.03,2015,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,11,1031,81.87,66.74,81.0,84.49,56.78,82.9,75.63,2015,19,SULAWESI SELATAN
339.0, 1919,KABUPATEN ENREKANG,11,862,81.73,68.18,82.4,85.44,58.85,84.33,76.82,2015,19,SULAWESI SELATAN
340.0, 1920,KABUPATEN LUWU,18,2057,69.33,64.75,64.64,75.76,49.32,75.47,66.55,2015,19,SULAWESI SELATAN
341.0, 1921,KABUPATEN LUWU UTARA,18,1564,73.18,65.24,73.28,78.53,62.55,74.95,71.29,2015,19,SULAWESI SELATAN
342.0, 1922,KABUPATEN TANA TORAJA,10,813,70.27,67.62,70.03,82.61,47.32,76.91,69.13,2015,19,SULAWESI SELATAN
343.0, 1923,KABUPATEN LUWU TIMUR,13,971,73.31,65.31,59.19,80.67,42.82,73.0,65.72,2015,19,SULAWESI SELATAN
344.0, 1924,KABUPATEN TORAJA UTARA,7,814,77.71,68.14,77.34,83.32,54.81,80.59,73.65,2015,19,SULAWESI SELATAN
321.0, 1901,KOTA MAKASSAR,25,4684,66.26,60.81,67.78,70.2,60.7,68.24,65.67,2016,19,SULAWESI SELATAN
322.0, 1902,KOTA PALOPO,7,987,62.07,59.89,64.88,70.27,54.54,61.58,62.21,2016,19,SULAWESI SELATAN
323.0, 1903,KOTA PAREPARE,7,787,63.31,60.98,62.98,66.98,59.47,63.82,62.92,2016,19,SULAWESI SELATAN
324.0, 1904,KABUPATEN MAROS,13,1083,65.18,55.07,71.82,74.81,58.56,62.98,64.74,2016,19,SULAWESI SELATAN
325.0, 1905,KABUPATEN PANGKAJENE KEPULAUAN,13,1018,65.29,52.19,51.88,53.85,56.75,63.02,57.16,2016,19,SULAWESI SELATAN
326.0, 1906,KABUPATEN GOWA,22,2744,54.03,51.07,63.58,68.21,56.08,60.69,58.94,2016,19,SULAWESI SELATAN
327.0, 1907,KABUPATEN TAKALAR,11,1406,60.62,64.28,80.19,65.65,56.88,57.42,64.17,2016,19,SULAWESI SELATAN
328.0, 1908,KABUPATEN JENEPONTO,13,1211,50.51,46.12,47.57,53.32,40.22,46.42,47.36,2016,19,SULAWESI SELATAN
329.0, 1909,KABUPATEN BARRU,8,799,63.78,55.52,58.66,55.36,58.45,68.7,60.08,2016,19,SULAWESI SELATAN
330.0, 1910,KABUPATEN BONE,33,3272,65.44,59.05,74.88,70.95,71.17,73.06,69.09,2016,19,SULAWESI SELATAN
331.0, 1911,KABUPATEN WAJO,16,1586,65.04,55.81,71.46,63.29,63.69,68.06,64.56,2016,19,SULAWESI SELATAN
332.0, 1912,KABUPATEN SOPPENG,10,926,65.78,49.96,70.18,64.3,59.26,59.26,61.46,2016,19,SULAWESI SELATAN
333.0, 1913,KABUPATEN BANTAENG,6,596,58.51,52.06,56.48,57.03,48.99,59.43,55.42,2016,19,SULAWESI SELATAN
334.0, 1914,KABUPATEN BULUKUMBA,18,1703,58.65,55.55,63.89,62.7,52.04,54.68,57.92,2016,19,SULAWESI SELATAN
335.0, 1915,KABUPATEN SINJAI,16,1204,65.17,60.15,63.8,72.97,55.93,64.78,63.8,2016,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,7,415,63.83,42.95,44.38,63.33,44.84,53.63,52.16,2016,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,12,1524,59.6,57.51,62.08,72.08,52.18,67.83,61.88,2016,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,12,1099,63.41,57.41,65.17,67.4,57.07,59.68,61.69,2016,19,SULAWESI SELATAN
339.0, 1919,KABUPATEN ENREKANG,12,935,65.99,64.43,74.28,77.46,63.33,66.27,68.63,2016,19,SULAWESI SELATAN
340.0, 1920,KABUPATEN LUWU,18,2107,54.25,45.77,53.54,54.37,42.4,52.82,50.53,2016,19,SULAWESI SELATAN
341.0, 1921,KABUPATEN LUWU UTARA,19,1631,58.38,47.8,47.65,58.21,45.7,53.14,51.81,2016,19,SULAWESI SELATAN
342.0, 1922,KABUPATEN TANA TORAJA,11,849,64.36,59.39,65.01,63.02,57.43,61.62,61.81,2016,19,SULAWESI SELATAN
343.0, 1923,KABUPATEN LUWU TIMUR,14,1136,64.15,49.05,58.36,58.5,49.05,59.37,56.41,2016,19,SULAWESI SELATAN
344.0, 1924,KABUPATEN TORAJA UTARA,8,827,65.88,54.99,63.04,63.28,54.54,65.32,61.18,2016,19,SULAWESI SELATAN
321.0, 1901,KOTA MAKASSAR,26,4981,67.21,56.82,37.7,42.33,51.0,46.45,51.99,2017,19,SULAWESI SELATAN
322.0, 1902,KOTA PALOPO,7,1108,63.57,51.67,41.01,38.72,47.71,43.79,49.83,2017,19,SULAWESI SELATAN
323.0, 1903,KOTA PAREPARE,7,751,68.74,56.58,41.68,49.08,53.83,47.4,53.82,2017,19,SULAWESI SELATAN
324.0, 1904,KABUPATEN MAROS,14,1278,61.67,55.98,37.48,43.0,44.06,53.48,51.81,2017,19,SULAWESI SELATAN
325.0, 1905,KABUPATEN PANGKAJENE KEPULAUAN,15,1212,68.4,50.79,39.45,47.61,50.63,46.38,51.41,2017,19,SULAWESI SELATAN
326.0, 1906,KABUPATEN GOWA,23,3038,57.77,47.36,33.45,37.15,44.31,50.07,46.62,2017,19,SULAWESI SELATAN
327.0, 1907,KABUPATEN TAKALAR,11,1431,56.95,44.21,29.62,37.08,46.55,40.77,42.92,2017,19,SULAWESI SELATAN
328.0, 1908,KABUPATEN JENEPONTO,12,1237,56.15,43.47,29.87,34.83,42.37,36.43,41.5,2017,19,SULAWESI SELATAN
329.0, 1909,KABUPATEN BARRU,8,803,67.49,43.68,34.57,46.23,43.89,44.85,47.67,2017,19,SULAWESI SELATAN
330.0, 1910,KABUPATEN BONE,33,3429,71.53,73.42,70.36,64.53,81.26,66.67,71.13,2017,19,SULAWESI SELATAN
331.0, 1911,KABUPATEN WAJO,16,1405,65.3,53.0,44.33,42.27,53.34,50.02,52.89,2017,19,SULAWESI SELATAN
332.0, 1912,KABUPATEN SOPPENG,10,961,68.79,60.59,47.48,49.3,54.64,63.0,59.34,2017,19,SULAWESI SELATAN
333.0, 1913,KABUPATEN BANTAENG,7,714,62.17,54.48,39.51,37.85,44.26,47.94,50.66,2017,19,SULAWESI SELATAN
334.0, 1914,KABUPATEN BULUKUMBA,20,2170,59.86,58.62,48.05,46.47,53.18,64.46,56.76,2017,19,SULAWESI SELATAN
335.0, 1915,KABUPATEN SINJAI,16,1251,63.59,67.56,53.78,54.9,54.09,70.2,63.08,2017,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,9,447,69.71,59.07,39.44,42.85,58.14,49.04,54.25,2017,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,12,1718,63.13,55.54,42.61,40.7,40.03,51.68,52.52,2017,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,12,1204,63.03,62.75,48.48,35.94,74.21,64.71,59.75,2017,19,SULAWESI SELATAN
339.0, 1919,KABUPATEN ENREKANG,12,1162,66.26,76.65,50.1,64.42,84.09,76.28,66.99,2017,19,SULAWESI SELATAN
340.0, 1920,KABUPATEN LUWU,19,2408,56.71,42.05,29.65,38.03,49.19,42.58,42.72,2017,19,SULAWESI SELATAN
341.0, 1921,KABUPATEN LUWU UTARA,18,1721,62.76,43.14,36.79,37.14,47.07,41.33,45.99,2017,19,SULAWESI SELATAN
342.0, 1922,KABUPATEN TANA TORAJA,11,850,68.23,49.62,40.1,36.76,52.21,46.23,50.72,2017,19,SULAWESI SELATAN
343.0, 1923,KABUPATEN LUWU TIMUR,14,1203,65.65,55.08,36.08,38.51,60.73,63.05,54.12,2017,19,SULAWESI SELATAN
344.0, 1924,KABUPATEN TORAJA UTARA,8,959,64.05,47.85,38.01,37.61,46.39,44.79,48.37,2017,19,SULAWESI SELATAN
321.0, 1901,KOTA MAKASSAR,26,5661,66.42,56.2,37.24,41.33,50.44,48.59,51.93,2018,19,SULAWESI SELATAN
322.0, 1902,KOTA PALOPO,7,1166,63.14,50.38,33.75,37.25,46.83,44.51,47.66,2018,19,SULAWESI SELATAN
323.0, 1903,KOTA PAREPARE,7,895,68.28,53.61,36.14,45.0,46.4,49.08,51.45,2018,19,SULAWESI SELATAN
324.0, 1904,KABUPATEN MAROS,14,1409,65.39,45.83,29.72,38.2,43.63,45.72,46.34,2018,19,SULAWESI SELATAN
325.0, 1905,KABUPATEN PANGKAJENE KEPULAUAN,15,1234,65.52,50.18,35.86,46.82,49.42,49.63,50.22,2018,19,SULAWESI SELATAN
326.0, 1906,KABUPATEN GOWA,22,3097,59.1,40.33,26.25,34.57,43.89,36.35,40.6,2018,19,SULAWESI SELATAN
327.0, 1907,KABUPATEN TAKALAR,11,1601,56.83,39.29,26.28,34.32,44.66,38.72,40.27,2018,19,SULAWESI SELATAN
328.0, 1908,KABUPATEN JENEPONTO,13,1274,56.42,40.23,26.94,34.1,46.43,38.97,40.64,2018,19,SULAWESI SELATAN
329.0, 1909,KABUPATEN BARRU,8,910,65.72,44.89,30.02,39.94,43.67,42.05,45.61,2018,19,SULAWESI SELATAN
330.0, 1910,KABUPATEN BONE,34,3767,63.72,45.17,31.09,38.61,46.01,47.85,46.75,2018,19,SULAWESI SELATAN
331.0, 1911,KABUPATEN WAJO,16,1523,66.37,51.64,38.59,38.63,51.43,52.12,51.52,2018,19,SULAWESI SELATAN
332.0, 1912,KABUPATEN SOPPENG,10,1046,68.42,54.24,38.23,43.63,48.9,53.5,53.16,2018,19,SULAWESI SELATAN
333.0, 1913,KABUPATEN BANTAENG,7,714,62.64,44.57,30.3,34.09,42.88,41.95,44.7,2018,19,SULAWESI SELATAN
334.0, 1914,KABUPATEN BULUKUMBA,21,2267,60.73,42.88,29.65,34.28,45.54,41.93,43.63,2018,19,SULAWESI SELATAN
335.0, 1915,KABUPATEN SINJAI,16,1445,63.91,44.71,28.87,37.08,45.44,45.13,45.43,2018,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,9,486,65.92,45.65,28.11,34.3,46.0,45.89,45.93,2018,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,12,1772,63.37,45.84,31.75,35.4,45.4,42.33,45.67,2018,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,12,1211,64.1,46.15,29.96,35.84,47.82,43.46,45.95,2018,19,SULAWESI SELATAN
339.0, 1919,KABUPATEN ENREKANG,13,1299,66.65,48.64,36.04,37.96,45.38,51.54,49.98,2018,19,SULAWESI SELATAN
340.0, 1920,KABUPATEN LUWU,19,2535,56.93,39.39,25.92,36.55,42.73,38.55,40.25,2018,19,SULAWESI SELATAN
341.0, 1921,KABUPATEN LUWU UTARA,19,1795,61.16,40.82,26.37,37.41,45.42,40.4,42.3,2018,19,SULAWESI SELATAN
342.0, 1922,KABUPATEN TANA TORAJA,12,1016,65.38,47.89,30.73,35.28,43.39,46.82,47.16,2018,19,SULAWESI SELATAN
343.0, 1923,KABUPATEN LUWU TIMUR,14,1286,66.51,46.51,27.96,35.03,43.26,46.97,46.28,2018,19,SULAWESI SELATAN
344.0, 1924,KABUPATEN TORAJA UTARA,8,1005,65.03,48.09,30.3,35.39,45.28,43.27,46.29,2018,19,SULAWESI SELATAN
321.0, 1901,KOTA MAKASSAR,26,5733,67.21,52.37,36.85,38.98,44.26,47.59,50.64,2019,19,SULAWESI SELATAN
322.0, 1902,KOTA PALOPO,7,1024,64.44,49.29,42.96,41.98,42.31,47.27,50.51,2019,19,SULAWESI SELATAN
323.0, 1903,KOTA PAREPARE,7,825,68.36,51.16,36.66,43.31,49.45,49.28,51.17,2019,19,SULAWESI SELATAN
324.0, 1904,KABUPATEN MAROS,14,1529,65.07,43.91,33.08,38.84,46.12,46.22,46.85,2019,19,SULAWESI SELATAN
325.0, 1905,KABUPATEN PANGKAJENE KEPULAUAN,16,1372,64.95,45.61,36.39,44.32,39.77,47.76,48.38,2019,19,SULAWESI SELATAN
326.0, 1906,KABUPATEN GOWA,23,2901,60.34,41.65,31.82,38.21,40.15,43.21,44.08,2019,19,SULAWESI SELATAN
327.0, 1907,KABUPATEN TAKALAR,11,1608,55.28,40.34,32.42,37.05,45.09,43.08,42.69,2019,19,SULAWESI SELATAN
328.0, 1908,KABUPATEN JENEPONTO,13,1271,56.56,41.13,33.18,36.83,40.64,43.45,43.26,2019,19,SULAWESI SELATAN
329.0, 1909,KABUPATEN BARRU,8,819,66.26,44.5,33.49,39.0,43.05,44.93,47.06,2019,19,SULAWESI SELATAN
330.0, 1910,KABUPATEN BONE,34,3665,63.45,43.11,34.38,40.15,43.59,46.79,46.68,2019,19,SULAWESI SELATAN
331.0, 1911,KABUPATEN WAJO,16,1596,66.57,45.72,35.27,38.12,43.26,48.95,48.48,2019,19,SULAWESI SELATAN
332.0, 1912,KABUPATEN SOPPENG,10,942,71.01,48.09,35.03,44.13,50.11,48.62,50.65,2019,19,SULAWESI SELATAN
333.0, 1913,KABUPATEN BANTAENG,7,658,61.69,43.07,35.11,34.93,42.69,46.14,46.06,2019,19,SULAWESI SELATAN
334.0, 1914,KABUPATEN BULUKUMBA,21,2232,60.88,40.56,31.81,36.32,38.43,41.95,43.5,2019,19,SULAWESI SELATAN
335.0, 1915,KABUPATEN SINJAI,16,1385,67.07,44.12,35.02,40.11,45.69,45.76,47.8,2019,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,10,521,66.87,43.42,32.63,37.97,41.89,46.69,46.86,2019,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,12,1799,63.79,43.06,32.28,37.87,40.69,41.99,45.03,2019,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,12,1168,65.15,45.03,35.2,38.27,58.48,45.4,47.89,2019,19,SULAWESI SELATAN
339.0, 1919,KABUPATEN ENREKANG,13,1429,68.71,45.15,35.95,41.64,44.5,48.22,49.19,2019,19,SULAWESI SELATAN
340.0, 1920,KABUPATEN LUWU,20,2565,58.64,39.92,32.0,38.07,43.22,43.13,43.28,2019,19,SULAWESI SELATAN
341.0, 1921,KABUPATEN LUWU UTARA,20,1753,61.36,40.92,30.89,37.49,37.93,42.42,43.66,2019,19,SULAWESI SELATAN
342.0, 1922,KABUPATEN TANA TORAJA,12,1072,70.08,46.8,33.8,38.85,39.87,49.93,49.53,2019,19,SULAWESI SELATAN
343.0, 1923,KABUPATEN LUWU TIMUR,14,1364,68.33,44.97,33.56,38.28,39.89,48.54,48.0,2019,19,SULAWESI SELATAN
344.0, 1924,KABUPATEN TORAJA UTARA,9,966,67.0,47.08,34.24,39.84,40.08,47.87,48.47,2019,19,SULAWESI SELATAN
345.0, 2001,KOTA KENDARI,10,1686,76.12,74.85,81.57,79.44,74.11,79.41,77.58,2015,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,7,1176,69.31,71.96,75.31,81.16,62.47,74.77,72.5,2015,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,20,1003,64.27,58.89,49.51,64.95,50.07,54.83,57.09,2015,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,21,1529,74.39,67.83,70.11,77.31,66.65,67.04,70.56,2015,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,12,628,68.3,64.24,70.97,76.71,61.37,65.89,67.91,2015,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,12,881,66.48,59.99,49.78,65.88,48.01,57.38,57.92,2015,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,21,907,74.89,68.57,71.18,68.69,64.43,62.2,68.33,2015,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,15,620,69.96,65.49,64.56,70.8,52.45,60.72,64.0,2015,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,11,439,71.28,68.45,58.82,76.18,59.81,57.93,65.41,2015,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,6,465,63.76,60.72,53.21,63.53,43.96,54.52,56.62,2015,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,8,257,79.79,75.16,71.78,72.96,69.93,71.52,73.52,2015,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,8,304,77.96,70.94,79.7,82.81,75.77,64.91,75.35,2015,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,8,423,70.31,65.84,64.53,76.12,59.67,62.16,66.44,2015,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,5,129,74.52,69.88,59.86,62.14,59.69,59.63,64.29,2015,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,14,523,71.6,60.84,66.08,68.63,58.54,60.36,64.34,2015,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,9,377,69.69,60.61,68.41,78.52,51.94,67.48,66.11,2015,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,8,406,73.8,66.21,65.27,76.85,66.95,63.58,68.78,2015,20,SULAWESI TENGGARA
345.0, 2001,KOTA KENDARI,11,1743,65.77,56.15,61.84,80.42,67.55,70.19,66.99,2016,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,7,1128,62.11,54.03,65.5,85.65,53.41,66.15,64.48,2016,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,21,1097,58.0,47.02,50.16,70.69,50.66,55.71,55.37,2016,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,23,1409,63.21,53.54,57.96,85.95,53.42,59.8,62.31,2016,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,14,673,57.27,42.23,38.2,52.35,38.63,49.81,46.42,2016,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,12,1026,62.19,49.01,40.09,46.82,38.24,53.1,48.24,2016,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,21,888,68.44,52.53,58.92,66.91,58.99,58.01,60.63,2016,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,15,615,60.91,48.45,45.72,50.77,48.5,51.04,50.9,2016,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,13,493,61.61,49.91,41.57,56.61,48.67,54.16,52.09,2016,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,6,492,55.91,48.04,42.17,70.18,34.84,54.11,50.88,2016,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,9,327,64.18,53.4,46.57,59.66,54.52,56.76,55.85,2016,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,10,320,67.91,56.27,59.62,73.83,67.74,62.13,64.58,2016,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,9,487,60.2,57.74,62.52,57.48,56.85,57.12,58.65,2016,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,5,120,66.48,55.45,58.52,48.11,71.66,59.17,59.9,2016,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,15,479,62.53,47.59,43.18,56.68,47.09,52.28,51.56,2016,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,10,408,64.1,48.5,45.62,60.16,43.96,53.56,52.65,2016,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,8,472,68.72,54.74,59.89,71.87,71.45,66.62,65.55,2016,20,SULAWESI TENGGARA
345.0, 2001,KOTA KENDARI,11,1895,68.15,68.45,64.59,64.18,70.98,64.82,66.79,2017,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,7,1236,67.34,69.59,69.21,63.43,72.08,68.8,68.6,2017,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,21,1186,62.23,63.47,58.47,64.09,75.01,54.28,61.23,2017,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,23,1628,66.98,64.69,63.98,60.92,69.83,65.22,65.0,2017,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,14,739,64.13,62.69,59.74,62.65,60.21,64.76,62.55,2017,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,12,1146,62.82,57.24,40.89,54.04,59.41,51.17,53.24,2017,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,22,1058,69.3,60.49,56.0,61.61,66.3,62.6,62.17,2017,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,16,713,63.43,70.56,69.56,67.14,75.94,70.86,68.56,2017,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,14,528,67.99,72.06,72.85,64.48,76.54,68.96,70.41,2017,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,7,531,59.79,64.37,64.82,63.55,80.83,63.1,63.39,2017,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,9,368,66.96,60.67,51.72,53.6,61.3,40.58,56.43,2017,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,10,377,76.29,74.5,79.56,75.19,77.01,68.39,75.63,2017,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,10,506,68.52,69.29,70.78,64.61,77.16,56.44,67.3,2017,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,5,168,74.16,67.42,63.87,79.06,73.21,56.22,67.03,2017,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,15,565,66.38,64.36,55.69,58.09,67.63,63.29,62.51,2017,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,12,463,65.32,71.77,74.44,71.66,80.19,69.74,70.69,2017,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,8,549,69.44,66.71,58.16,63.33,68.27,61.19,64.22,2017,20,SULAWESI TENGGARA
345.0, 2001,KOTA KENDARI,12,2070,67.68,53.53,35.78,46.12,48.31,48.77,51.3,2018,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,7,1346,66.4,49.45,34.65,46.86,49.14,53.85,50.64,2018,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,21,1158,59.7,39.6,28.78,36.88,40.21,39.62,41.88,2018,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,23,1603,65.12,48.68,33.76,41.96,51.56,50.23,48.99,2018,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,18,781,62.58,47.1,41.6,53.25,52.57,48.35,50.32,2018,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,12,1119,62.0,47.02,32.92,35.63,47.18,49.77,47.47,2018,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,23,1179,62.94,43.76,44.6,46.24,53.88,46.78,49.69,2018,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,16,719,63.43,48.58,38.98,50.1,56.03,52.13,50.81,2018,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,17,619,63.11,43.83,29.9,40.0,44.37,47.57,45.72,2018,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,7,539,59.87,44.34,26.23,33.81,39.08,41.25,42.57,2018,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,9,356,61.34,41.85,38.99,42.6,54.32,42.37,46.71,2018,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,11,414,64.0,48.44,57.75,55.72,63.88,50.73,55.97,2018,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,11,499,65.5,48.99,44.48,64.64,58.26,51.03,53.36,2018,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,5,160,68.55,47.16,56.06,69.69,63.56,55.63,57.79,2018,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,16,638,61.96,45.45,40.4,38.8,51.97,44.66,48.22,2018,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,13,542,61.14,44.38,41.93,50.42,60.21,49.3,49.59,2018,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,9,537,64.24,41.25,28.89,43.85,50.71,44.35,44.82,2018,20,SULAWESI TENGGARA
345.0, 2001,KOTA KENDARI,13,2111,70.6,52.15,38.14,49.47,46.21,50.61,52.63,2019,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,7,1300,69.55,49.36,40.3,46.81,50.89,51.42,52.42,2019,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,21,1199,60.79,41.09,33.1,38.34,39.68,44.91,44.63,2019,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,23,1682,65.35,46.24,36.2,41.59,49.51,46.73,48.59,2019,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,18,893,64.08,42.58,33.11,44.01,48.86,46.61,46.55,2019,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,12,1066,64.29,45.48,33.25,38.73,41.38,47.05,47.25,2019,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,23,1228,61.45,42.06,31.69,41.52,49.73,44.27,45.0,2019,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,17,674,63.41,42.4,31.66,36.26,45.3,44.71,45.22,2019,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,18,704,64.51,44.21,33.89,41.03,45.58,48.54,47.5,2019,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,6,520,62.84,42.45,32.31,38.2,41.11,46.37,45.76,2019,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,9,376,63.46,49.86,40.14,53.61,54.0,46.74,50.61,2019,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,11,421,66.56,56.53,40.23,48.39,48.72,42.78,52.03,2019,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,13,595,61.44,41.03,31.84,44.41,42.61,43.47,44.44,2019,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,5,164,54.26,41.6,32.03,34.02,53.14,43.19,43.16,2019,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,18,587,63.25,40.84,31.52,36.12,39.03,45.33,44.57,2019,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,15,579,64.08,41.25,32.37,38.4,45.74,47.31,45.91,2019,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,10,549,65.59,41.9,32.55,44.06,52.88,46.82,46.68,2019,20,SULAWESI TENGGARA
